index,id,car_year,brand,brand_cod,model,model_cod,version,engine,engine_power,doors,km,fuel_type,fuel_type_cod,traction_control,traction_control_cod,passenger_capacity,transmission,transmission_cod,usd_price,is_car_shop,seller_country,seller_state,seller_city,Latitude,longitude
115,MLA1777637018,2007,Volkswagen,7,Gol,27,1.6 I Power 601,1.6,92.0,3,145000,Nafta,4,Delantera,2,5.0,Manual,2,4382.470119521912,0,Argentina,Buenos Aires,Malvinas Argentinas,-34.4957338,-58.7001643
116,MLA1777631862,1994,Volkswagen,7,Gol,27,1.8 Gl,1.8,98.0,3,64000,Nafta,4,Delantera,2,5.0,Manual,2,10000.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
117,MLA1420455739,1995,Volkswagen,7,Gol,27,1.8 Gli,1.8,98.0,3,46000,Nafta,4,Delantera,2,5.0,Manual,2,6900.0,0,Argentina,Buenos Aires,Del Viso,-34.4497463,-58.802606
118,MLA1423602387,2007,Volkswagen,7,Gol,27,1.6 I Comfortline 60a,1.6,92.0,5,117000,Nafta,4,Delantera,2,5.0,Manual,2,5300.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
119,MLA1422918523,2004,Volkswagen,7,Gol,27,1.6 Trendline,1.6,90.0,3,192000,Nafta,4,Delantera,2,5.0,Manual,2,4500.0,0,Argentina,Buenos Aires,Lanús,-34.7033363,-58.3953235
120,MLA1701825534,2007,Volkswagen,7,Gol,27,1.6 I Power 601,1.6,92.0,5,150000,Nafta,4,Delantera,2,5.0,Manual,2,5500.0,0,Argentina,Buenos Aires,General San Martín,-34.5762765,-58.5388435
121,MLA1780012492,2008,Volkswagen,7,Gol,27,1.6 I Power 601,1.6,92.0,5,141244,Nafta,4,Delantera,2,5.0,Manual,2,3824.7011952191233,0,Argentina,Buenos Aires,Lanús,-34.7033363,-58.3953235
122,MLA1424790503,2013,Volkswagen,7,Gol,27,1.4 Power 83cv 3 p,1.4,83.0,3,84000,Nafta,4,Delantera,2,5.0,Manual,2,5338.645418326693,0,Argentina,Buenos Aires,San Miguel,-34.540349,-58.7157491
123,MLA1705859580,2011,Volkswagen,7,Gol,27,1.4 Power Ps+ac 83cv,1.4,83.0,5,110000,Nafta,4,Delantera,2,5.0,Manual,2,7000.0,0,Argentina,Buenos Aires,General San Martín,-34.5762765,-58.5388435
124,MLA1409645331,2006,Volkswagen,7,Gol,27,1.6 I Power 601 5 p,1.6,92.0,5,180000,Nafta,4,Delantera,2,5.0,Manual,2,3984.06374501992,0,Argentina,Buenos Aires,Merlo,-34.6604988,-58.7321695
125,MLA1425742365,2000,Volkswagen,7,Gol,27,1.9 Sd Dublin Dh Aa,1.9,64.0,3,112000,Diésel,0,Delantera,2,5.0,Manual,2,3500.0,0,Argentina,Buenos Aires,General San Martín,-34.5762765,-58.5388435
126,MLA1423730791,2004,Volkswagen,7,Gol,27,1.6 Mi Deejay,1.6,90.0,3,160000,Nafta,4,Delantera,2,5.0,Manual,2,3187.2509960159364,0,Argentina,Buenos Aires,San Fernando,-34.4471919,-58.5701505
127,MLA1417659919,2010,Volkswagen,7,Gol,27,1.6 I Power 701,1.6,92.0,3,105000,Nafta,4,Delantera,2,5.0,Manual,2,6500.0,0,Argentina,Buenos Aires,Mar del Plata,-37.4500273,-61.939304
128,MLA1781207852,2006,Volkswagen,7,Gol,27,1.6 I Power 601 5 p,1.6,92.0,5,175000,Nafta,4,Delantera,2,5.0,Manual,2,3585.6573705179285,0,Argentina,Buenos Aires,Tigre,-34.4226513,-58.5808967
129,MLA1425949655,2014,Volkswagen,7,Gol,27,1.4 Power 83cv,1.4,83.0,3,81000,Nafta,4,Delantera,2,5.0,Manual,2,6400.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
130,MLA1423731675,2004,Volkswagen,7,Gol,27,1.6 Trendline,1.6,90.0,3,172500,Nafta,4,Delantera,2,5.0,Manual,2,4500.0,0,Argentina,Buenos Aires,San Isidro,-34.4739792,-58.5264866
131,MLA1723695646,2009,Volkswagen,7,Gol,27,Power plus AA,1.6,92.0,5,200000,Nafta,4,Delantera,2,5.0,Manual,2,6490.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
132,MLA1427069231,2010,Volkswagen,7,Gol,27,1.6 I Power 701,1.6,92.0,3,181000,Nafta,4,Delantera,2,5.0,Manual,2,5650.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
133,MLA1757292210,2006,Volkswagen,7,Gol,27,1.6 I Power 601 3 p,1.6,92.0,3,157000,Nafta,4,Delantera,2,5.0,Manual,2,4800.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
134,MLA1759973530,1994,Volkswagen,7,Gol,27,1.6 Gl,1.6,90.0,3,98000,Nafta,4,Delantera,2,5.0,Manual,2,7800.0,0,Argentina,Buenos Aires,Quilmes,-34.7303025,-58.268868
135,MLA1694978862,2008,Volkswagen,7,Gol,27,1.6 I Power 601,1.6,92.0,3,250000,Nafta,4,Delantera,2,5.0,Manual,2,4382.470119521912,0,Argentina,Buenos Aires,Arrecifes,-34.0672039,-60.1029947
136,MLA1679522902,2003,Volkswagen,7,Gol,27,1.6 Mi Deejay,1.6,90.0,3,148000,Nafta,4,Delantera,2,5.0,Manual,2,3990.0,0,Argentina,Buenos Aires,Vicente López,-34.5244484,-58.5036282
137,MLA1424788261,1992,Volkswagen,7,Gol,27,1.8 Gl,1.8,98.0,3,174000,Nafta,4,Delantera,2,5.0,Manual,2,3500.0,0,Argentina,Buenos Aires,San Isidro,-34.4739792,-58.5264866
138,MLA1758365532,2013,Volkswagen,7,Gol,27,1.4 Power 83cv 5 p,1.4,83.0,5,107000,Nafta,4,Delantera,2,5.0,Manual,2,6300.0,0,Argentina,Buenos Aires,Castelar,-34.6555638,-58.6425128
139,MLA1414689045,2013,Volkswagen,7,Gol,27,1.4 power 5p,1.4,83.0,5,74000,Nafta,4,Delantera,2,5.0,Manual,2,7500.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
140,MLA1779993652,2011,Volkswagen,7,Gol,27,1.4 Power 83cv,1.4,83.0,3,133000,Nafta,4,Delantera,2,5.0,Manual,2,5976.094820717131,0,Argentina,Buenos Aires,Cañuelas,-35.0540248,-58.7617379
141,MLA1420738007,2011,Volkswagen,7,Gol,27,1.4 Power 83cv,1.4,83.0,3,120000,Nafta,4,Delantera,2,5.0,Manual,2,5900.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
142,MLA1420439881,2012,Volkswagen,7,Gol,27,1.4 Power Ps+ac 83cv,1.4,83.0,5,127000,Nafta,4,Delantera,2,5.0,Manual,2,4932.270916334662,0,Argentina,Buenos Aires,Lanús,-34.7033363,-58.3953235
143,MLA1700674468,2003,Volkswagen,7,Gol,27,1.6 Mi Deejay,1.6,90.0,3,220000,Nafta,4,Delantera,2,5.0,Manual,2,3107.569721115538,0,Argentina,Buenos Aires,General San Martín,-34.5762765,-58.5388435
144,MLA1652488076,2013,Volkswagen,7,Gol,27,1.4 Power Ps+ac 83cv,1.4,83.0,3,107000,Nafta,4,Delantera,2,5.0,Manual,2,5577.689243027889,0,Argentina,Buenos Aires,Chivilcoy,-34.8969591,-60.0190499
145,MLA1778876222,2011,Volkswagen,7,Gol,27,1.4 Power 83cv,1.4,83.0,3,142000,Nafta,4,Delantera,2,5.0,Manual,2,5500.0,0,Argentina,Buenos Aires,Tigre,-34.4226513,-58.5808967
146,MLA1750004548,2010,Volkswagen,7,Gol,27,1.6 I Power 701,1.6,92.0,3,132000,Nafta,4,Delantera,2,5.0,Manual,2,5900.0,0,Argentina,Buenos Aires,Morón,-34.6510527,-58.6217416
147,MLA1425062859,2012,Volkswagen,7,Gol,27,1.4 Power Ps+ac 83cv,1.4,83.0,5,116000,Nafta,4,Delantera,2,5.0,Manual,2,4780.876494023904,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
148,MLA1423062959,2007,Volkswagen,7,Gol,27,1.6 I Power 601,1.6,92.0,3,162000,Nafta,4,Delantera,2,5.0,Manual,2,4382.470119521912,0,Argentina,Buenos Aires,José C. Paz,-34.511906,-58.7776777
149,MLA1427235393,2009,Volkswagen,7,Gol,27,Power,1.6,83.0,3,58000,Nafta,4,Delantera,2,5.0,Manual,2,6000.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
150,MLA1420998129,2013,Volkswagen,7,Gol,27,1.4 Power 83cv 3 p,1.4,83.0,3,250000,Nafta,4,Delantera,2,5.0,Manual,2,3900.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
151,MLA1663516400,2006,Volkswagen,7,Gol,27,1.6 I Power 601 3 p,1.6,92.0,3,180000,Nafta,4,Delantera,2,5.0,Manual,2,3904.3824701195217,0,Argentina,Buenos Aires,Malvinas Argentinas,-34.4957338,-58.7001643
152,MLA1769964026,2000,Volkswagen,7,Gol,27,1.6 Mi Dublin Dh Aa Pack,1.6,90.0,3,200000,Nafta,4,Delantera,2,5.0,Manual,2,3584.860557768924,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
153,MLA1423693381,2013,Volkswagen,7,Gol,27,1.4 Power 83cv 3 p,1.4,83.0,3,84000,Nafta,4,Delantera,2,5.0,Manual,2,7500.0,0,Argentina,Buenos Aires,Almirante Brown,-34.5796344,-60.9677445
154,MLA1420481331,2009,Volkswagen,7,Gol,27,1.6 I Power 701,1.6,92.0,3,130000,Nafta,4,Delantera,2,5.0,Manual,2,5500.0,0,Argentina,Buenos Aires,Lanús,-34.7033363,-58.3953235
155,MLA1779902006,2013,Volkswagen,7,Gol,27,1.4 Power 83cv 5 p,1.4,83.0,5,65500,Nafta,4,Delantera,2,5.0,Manual,2,5776.892430278885,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
156,MLA1773084220,2006,Volkswagen,7,Gol,27,1.6 I Power 601 5 p,1.6,92.0,5,205000,Nafta,4,Delantera,2,5.0,Manual,2,3984.06374501992,0,Argentina,Buenos Aires,Merlo,-34.6604988,-58.7321695
157,MLA1771605768,2005,Volkswagen,7,Gol,27,1.6 Mi Deejay,1.6,90.0,3,169000,Nafta,4,Delantera,2,5.0,Manual,2,4750.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
158,MLA1771568078,2011,Volkswagen,7,Gol,27,1.4 Power Ps+ac 83cv,1.4,83.0,5,145000,Nafta,4,Delantera,2,5.0,Manual,2,6500.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
159,MLA1414714053,2013,Volkswagen,7,Gol,27,1.4 Power 83cv 3 p,1.4,83.0,3,85000,Nafta,4,Delantera,2,5.0,Manual,2,5900.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
160,MLA1770037974,2013,Volkswagen,7,Gol,27,1.4 Power 83cv 5 p,1.4,83.0,5,110000,Nafta,4,Delantera,2,5.0,Manual,2,7200.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
161,MLA1518632956,2014,Volkswagen,7,Gol,27,1.4 Power 83cv 3 p,1.4,83.0,3,97000,Nafta,4,Delantera,2,5.0,Manual,2,5418.326693227092,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
162,MLA1771922114,2010,Volkswagen,7,Gol,27,1.6 I Power 701,1.6,92.0,3,94000,Nafta,4,Delantera,2,5.0,Manual,2,4940.239043824701,0,Argentina,Buenos Aires,Lanús,-34.7033363,-58.3953235
163,MLA1777624064,2008,Volkswagen,7,Gol,27,1.6 I Power 601,1.6,92.0,3,145000,Nafta,4,Delantera,2,5.0,Manual,2,5418.326693227092,0,Argentina,Buenos Aires,Malvinas Argentinas,-34.4957338,-58.7001643
164,MLA1774975900,1996,Volkswagen,7,Gol,27,1.6 Gli,1.6,90.0,3,168545,Nafta,4,Delantera,2,5.0,Manual,2,4000.0,0,Argentina,Buenos Aires,Almirante Brown,-34.5796344,-60.9677445
165,MLA1425436055,2012,Volkswagen,7,Gol,27,1.4 Power Ps+ac 83cv,1.4,83.0,5,170000,Nafta,4,Delantera,2,5.0,Manual,2,5657.370517928287,0,Argentina,Córdoba,Córdoba,-31.4166867,-64.1834193
166,MLA1762566664,1995,Volkswagen,7,Gol,27,1.6 Gl,1.6,90.0,3,40000,Nafta,4,Delantera,2,5.0,Manual,2,8764.940239043824,0,Argentina,Buenos Aires,Mar del Plata,-37.4500273,-61.939304
167,MLA1423391827,1994,Volkswagen,7,Gol,27,1.8 Gl,1.8,98.0,3,10000,Nafta,4,Delantera,2,5.0,Manual,2,5500.0,0,Argentina,Buenos Aires,Pilar,-34.4570918,-58.9141609
168,MLA1425167965,2010,Volkswagen,7,Gol,27,1.6 I Power 701,1.6,92.0,3,132000,Nafta,4,Delantera,2,5.0,Manual,2,5500.0,0,Argentina,Buenos Aires,La Matanza,-34.8195526,-58.1975499
169,MLA1762515570,2013,Volkswagen,7,Gol,27,1.4 Power Ps+ac 83cv,1.4,83.0,5,58000,Nafta/GNC,5,Delantera,2,5.0,Manual,2,9500.0,0,Argentina,Santa Fe,Santa Fe capital,-31.6474914,-60.64285574830613
170,MLA1426997155,2013,Volkswagen,7,Gol,27,1.4 Power 83cv 5 p,1.4,83.0,5,121000,Nafta,4,Delantera,2,5.0,Manual,2,5976.095617529881,0,Argentina,Buenos Aires,Almirante Brown,-34.5796344,-60.9677445
171,MLA1424788825,2012,Volkswagen,7,Gol,27,1.4 Power 83cv,1.4,83.0,3,153000,Nafta,4,Delantera,2,5.0,Manual,2,5400.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
172,MLA1779968936,2021,Volkswagen,7,Gol,27,1.6 Trendline 5 p,1.6,101.0,5,43224,Nafta,4,Delantera,2,5.0,Manual,2,12462.151394422312,1,Argentina,Buenos Aires,General San Martín,-34.5762765,-58.5388435
173,MLA1421028821,2021,Volkswagen,7,Gol,27,1.6 Trendline 5 p,1.6,101.0,5,31733,Nafta,4,Delantera,2,5.0,Manual,2,12270.916334661355,1,Argentina,Buenos Aires,Malvinas Argentinas,-34.4957338,-58.7001643
174,MLA1779904048,2020,Volkswagen,7,Gol,27,1.6 TREND 5P L16,1.6,101.0,5,99911,Nafta,4,Delantera,2,5.0,Manual,2,10836.653386454183,1,Argentina,Buenos Aires,General San Martín,-34.5762765,-58.5388435
175,MLA1422207117,2014,Volkswagen,7,Gol,27,1.6 Trendline 60b,1.4,83.0,5,133000,Nafta,4,Delantera,2,5.0,Manual,2,7500.0,0,Argentina,Buenos Aires,La Plata,-34.9206797,-57.9537638
176,MLA1422721883,2011,Volkswagen,7,Gol,27,trend 1.6 5 p,1.6,83.0,5,181000,Nafta,4,Delantera,2,5.0,Manual,2,6374.501992031873,0,Argentina,Buenos Aires,Bahía Blanca,-38.7176522,-62.2654871
177,MLA1755832794,2015,Volkswagen,7,Gol,27,1.6 Trendline 60b,1.6,83.0,5,138000,Nafta,4,Delantera,2,5.0,Manual,2,9500.0,0,Argentina,Buenos Aires,Pilar,-34.4570918,-58.9141609
178,MLA1427671291,2011,Volkswagen,7,Gol,27,1.4 Power Ps+ac 83cv,1.4,83.0,5,71500,Nafta,4,Delantera,2,5.0,Manual,2,7500.0,0,Argentina,Buenos Aires,San Isidro,-34.4739792,-58.5264866
179,MLA1773638240,2012,Volkswagen,7,Gol,27,1.4 Power 83cv,1.4,83.0,3,95800,Nafta,4,Delantera,2,5.0,Manual,2,6200.0,0,Argentina,Buenos Aires,Vicente López,-34.5244484,-58.5036282
180,MLA1426068401,2012,Volkswagen,7,Gol,27,1.4 Power 83cv,1.4,83.0,3,105000,Nafta,4,Delantera,2,5.0,Manual,2,5179.282868525896,0,Argentina,Buenos Aires,Lanús,-34.7033363,-58.3953235
181,MLA1765143826,2010,Volkswagen,7,Gol,27,1.6 I Power 701,1.6,92.0,3,140000,Nafta,4,Delantera,2,5.0,Manual,2,5500.0,0,Argentina,Buenos Aires,Vicente López,-34.5244484,-58.5036282
182,MLA1423680079,2005,Volkswagen,7,Gol,27,Power,1.6,83.0,5,169659,Nafta,4,Delantera,2,5.0,Manual,2,6000.0,0,Argentina,Buenos Aires,Pilar,-34.4570918,-58.9141609
183,MLA1753366308,2012,Volkswagen,7,Gol,27,1.4 Power Ps+ac 83cv,1.4,83.0,5,208000,Nafta,4,Delantera,2,5.0,Manual,2,5300.0,0,Argentina,Buenos Aires,Lomas de Zamora,-34.7572582,-58.4026638
184,MLA1420945005,2008,Volkswagen,7,Gol,27,1.6 I Power 601,1.6,92.0,3,30000,Nafta,4,Delantera,2,5.0,Manual,2,8000.0,0,Argentina,Buenos Aires,General San Martín,-34.5762765,-58.5388435
185,MLA1735357796,2013,Volkswagen,7,Gol,27,1.4 Power 83cv 5 p,1.4,83.0,5,110000,Nafta,4,Delantera,2,5.0,Manual,2,7400.0,0,Argentina,Buenos Aires,General San Martín,-34.5762765,-58.5388435
186,MLA1762478422,2008,Volkswagen,7,Gol,27,1.6 I Power 601,1.6,92.0,3,154000,Nafta,4,Delantera,2,5.0,Manual,2,5200.0,0,Argentina,Buenos Aires,Merlo,-34.6604988,-58.7321695
187,MLA1415521889,2011,Volkswagen,7,Gol,27,1.4 Power 83cv,1.4,83.0,3,97000,Nafta,4,Delantera,2,5.0,Manual,2,6000.0,0,Argentina,Buenos Aires,Morón,-34.6510527,-58.6217416
188,MLA1695067090,2013,Volkswagen,7,Gol,27,1.4 Power 83cv 3 p,1.4,83.0,3,130000,Nafta,4,Delantera,2,5.0,Manual,2,5338.645418326693,0,Argentina,Buenos Aires,Lanús,-34.7033363,-58.3953235
189,MLA1693616624,2010,Volkswagen,7,Gol,27,1.6 I Power 701,1.6,92.0,3,115000,Nafta,4,Delantera,2,5.0,Manual,2,6000.0,0,Argentina,Buenos Aires,San Isidro,-34.4739792,-58.5264866
190,MLA1649823704,2012,Volkswagen,7,Gol,27,1.4 Power Ps+ac 83cv,1.4,83.0,5,132000,Nafta,4,Delantera,2,5.0,Manual,2,5900.0,0,Argentina,Buenos Aires,General San Martín,-34.5762765,-58.5388435
192,MLA1427479459,2013,Volkswagen,7,Gol,27,Trend 1.6 Pack I,1.6,83.0,5,250000,Nafta,4,Delantera,2,5.0,Manual,2,6250.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
193,MLA1426380399,2004,Volkswagen,7,Gol,27,1.6 Trendline,1.6,90.0,3,200000,Nafta,4,Delantera,2,5.0,Manual,2,3745.0199203187253,0,Argentina,Buenos Aires,La Plata,-34.9206797,-57.9537638
194,MLA1425638313,2018,Volkswagen,7,Gol,27,1.6 TREND 5P L16,1.6,101.0,5,70200,Nafta,4,Delantera,2,5.0,Manual,2,10996.01593625498,1,Argentina,Córdoba,Córdoba,-31.4166867,-64.1834193
195,MLA1423047817,2017,Volkswagen,7,Gol,27,1.6 TREND 3P L16,1.6,101.0,3,43500,Nafta,4,Delantera,2,5.0,Manual,2,10278.884462151394,1,Argentina,Córdoba,Córdoba,-31.4166867,-64.1834193
196,MLA1422083799,2020,Volkswagen,7,Gol,27,1.6 Trendline 5 p,1.6,101.0,5,67000,Nafta/GNC,5,Delantera,2,5.0,Manual,2,12031.87250996016,1,Argentina,Córdoba,Córdoba,-31.4166867,-64.1834193
197,MLA1426337103,2004,Volkswagen,7,Gol,27,POWER AA DH,1.6,83.0,5,111111,Nafta,4,Delantera,2,5.0,Manual,2,3824.7011952191233,0,Argentina,Buenos Aires,Berazategui,-34.7632677,-58.2116604
198,MLA1754639902,2005,Volkswagen,7,Gol,27,1.6 Mi Deejay,1.6,90.0,3,152000,Nafta,4,Delantera,2,5.0,Manual,2,4600.0,0,Argentina,Buenos Aires,La Plata,-34.9206797,-57.9537638
199,MLA1424465473,2013,Volkswagen,7,Gol,27,1.4 Power Ps+ac 83cv,1.4,83.0,5,140000,Nafta,4,Delantera,2,5.0,Manual,2,5179.282868525896,0,Argentina,Buenos Aires,Hurlingham,-34.5933423,-58.6378405
200,MLA1421725897,2015,Volkswagen,7,Gol,27,1.6 pack 1,1.6,83.0,5,142000,Nafta,4,Delantera,2,5.0,Manual,2,8365.737051792828,0,Argentina,Córdoba,Córdoba,-31.4166867,-64.1834193
201,MLA1779002934,2013,Volkswagen,7,Gol,27,1.4 Power 83cv 3 p,1.4,83.0,3,128000,Nafta,4,Delantera,2,5.0,Manual,2,5179.282868525896,0,Argentina,Buenos Aires,La Plata,-34.9206797,-57.9537638
202,MLA1749189662,2012,Volkswagen,7,Gol,27,1.4 Power Ps+ac 83cv,1.4,83.0,5,33000,Nafta,4,Delantera,2,5.0,Manual,2,6932.270916334662,0,Argentina,Buenos Aires,Bragado,-35.1155766,-60.489771
203,MLA1426915803,1996,Volkswagen,7,Gol,27,1.6 Gl,1.6,90.0,3,130000,Nafta,4,Delantera,2,5.0,Manual,2,5700.0,0,Argentina,Buenos Aires,La Plata,-34.9206797,-57.9537638
204,MLA1425076229,2013,Volkswagen,7,Gol,27,1.4 Power 83cv 5 p,1.4,83.0,5,89000,Nafta,4,Delantera,2,5.0,Manual,2,5179.282868525896,0,Argentina,Buenos Aires,General San Martín,-34.5762765,-58.5388435
205,MLA1424161019,2013,Volkswagen,7,Gol,27,1.4 Power 83cv 5 p,1.4,83.0,5,82000,Nafta,4,Delantera,2,5.0,Manual,2,6750.0,0,Argentina,Buenos Aires,Villa Gesell,-37.2556627,-56.9679411
206,MLA1711358750,2014,Volkswagen,7,Gol,27,1.6 Trendline 60b,1.4,83.0,5,118000,Nafta,4,Delantera,2,5.0,Manual,2,7500.0,0,Argentina,Buenos Aires,Mar del Plata,-37.4500273,-61.939304
207,MLA1425652939,2005,Volkswagen,7,Gol,27,DUBLIN,1.6,83.0,5,101000,Nafta,4,Delantera,2,5.0,Manual,2,6000.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
208,MLA1421492015,2013,Volkswagen,7,Gol,27,Power. GNC,1.6,83.0,5,111111,Nafta/GNC,5,Delantera,2,5.0,Manual,2,5179.282868525896,0,Argentina,Buenos Aires,Lanús,-34.7033363,-58.3953235
209,MLA1426240867,2015,Volkswagen,7,Gol,27,trend pack II,1.6,83.0,2,85000,Nafta,4,Delantera,2,5.0,Manual,2,9600.0,0,Argentina,Buenos Aires,Vicente López,-34.5244484,-58.5036282
210,MLA1411334579,2012,Volkswagen,7,Gol,27,Gol trend 1.6 5 puer,1.6,83.0,5,231000,Nafta,4,Delantera,2,5.0,Manual,2,7000.0,0,Argentina,Buenos Aires,General San Martín,-34.5762765,-58.5388435
211,MLA1778245168,2007,Volkswagen,7,Gol,27,1.6 I Power 601,1.6,92.0,3,127000,Nafta,4,Delantera,2,5.0,Manual,2,3984.06374501992,0,Argentina,Santa Fe,San Cristóbal,-30.311107,-61.2418955
212,MLA1767274712,2007,Volkswagen,7,Gol,27,1.6 I Power 601,1.6,92.0,3,136000,Nafta,4,Delantera,2,5.0,Manual,2,4900.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
213,MLA1420480783,2010,Volkswagen,7,Gol,27,1.6 I Power 701,1.6,92.0,3,140000,Nafta,4,Delantera,2,5.0,Manual,2,6000.0,0,Argentina,Buenos Aires,Tigre,-34.4226513,-58.5808967
214,MLA1719060812,2012,Volkswagen,7,Gol,27,1.4 Power Ps+ac 83cv,1.4,83.0,5,157000,Nafta,4,Delantera,2,5.0,Manual,2,6200.0,0,Argentina,Buenos Aires,La Matanza,-34.8195526,-58.1975499
215,MLA1412703853,2008,Volkswagen,7,Gol,27,1.6 I Trendline 60b,1.6,92.0,5,145000,Nafta,4,Delantera,2,5.0,Manual,2,4541.832669322709,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
216,MLA1772773832,2008,Volkswagen,7,Gol,27,1.6 I Power 601,1.6,92.0,3,270000,Nafta,4,Delantera,2,5.0,Manual,2,4621.5139442231075,0,Argentina,Buenos Aires,Ituzaingó,-34.6583293,-58.6671441
217,MLA1767211052,2003,Volkswagen,7,Gol,27,1.6 Confortline,1.6,83.0,3,120000,Nafta,4,Delantera,2,5.0,Manual,2,4300.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
218,MLA1731584892,2015,Volkswagen,7,Gol,27,Trendline,1.6,83.0,3,65000,Nafta,4,Delantera,2,5.0,Manual,2,7250.996015936255,0,Argentina,Córdoba,Córdoba,-31.4166867,-64.1834193
219,MLA1779030104,2016,Volkswagen,7,Gol,27,confortline 1.4 dsg,1.4,83.0,4,82600,Nafta,4,Delantera,2,5.0,Automática,0,16500.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
220,MLA1427087891,2013,Volkswagen,7,Gol,27,Gol 1.6 5P Trend PK2,1.6,83.0,5,79000,Nafta,4,Delantera,2,5.0,Manual,2,8800.0,0,Argentina,Buenos Aires,Vicente López,-34.5244484,-58.5036282
221,MLA1598336388,2020,Volkswagen,7,Gol,27,1.6 Trendline 5 p,1.6,101.0,5,60000,Nafta,4,Delantera,2,5.0,Manual,2,10358.565737051793,0,Argentina,Córdoba,Córdoba,-31.4166867,-64.1834193
222,MLA1757351340,2012,Volkswagen,7,Gol,27,Sedan,1.6,83.0,3,119000,Nafta,4,Delantera,2,5.0,Manual,2,5200.0,0,Argentina,Córdoba,Punilla,-33.3138088,-62.1748118
223,MLA1779006292,2012,Volkswagen,7,Gol,27,1.4 Power Ps+ac 83cv,1.4,83.0,5,230000,Nafta,4,Delantera,2,5.0,Manual,2,1434.2629482071713,0,Argentina,Buenos Aires,La Matanza,-34.8195526,-58.1975499
224,MLA1425987229,2012,Volkswagen,7,Gol,27,1.4 Power Ps+ac 83cv,1.4,83.0,3,149000,Nafta,4,Delantera,2,5.0,Manual,2,5400.0,0,Argentina,Buenos Aires,San Isidro,-34.4739792,-58.5264866
225,MLA1425692525,2017,Volkswagen,7,Gol,27,Trend 1.6,1.6,83.0,5,50000,Nafta,4,Delantera,2,5.0,Manual,2,10500.0,0,Argentina,Mendoza,Godoy Cruz,-32.9283499,-68.9050558
226,MLA1765259860,1994,Volkswagen,7,Gol,27,1.8 Gl,1.8,98.0,3,123456,Nafta,4,Delantera,2,5.0,Manual,2,4200.0,0,Argentina,Buenos Aires,Lanús,-34.7033363,-58.3953235
227,MLA1757291760,2004,Volkswagen,7,Gol,27,1.6 Mi Deejay,1.6,90.0,3,190000,Nafta,4,Delantera,2,5.0,Manual,2,3107.569721115538,0,Argentina,Buenos Aires,General San Martín,-34.5762765,-58.5388435
228,MLA1753709650,2012,Volkswagen,7,Gol,27,Gol Trend 1.6 5 ptas,1.6,83.0,5,109000,Nafta,4,Delantera,2,5.0,Manual,2,7400.0,0,Argentina,Buenos Aires,General San Martín,-34.5762765,-58.5388435
229,MLA1427538581,2013,Volkswagen,7,Gol,27,1.4 L,1.6,83.0,3,92000,Nafta,4,Delantera,2,5.0,Manual,2,4541.832669322709,0,Argentina,Buenos Aires,San Miguel,-34.540349,-58.7157491
230,MLA1774548482,2013,Volkswagen,7,Gol,27,1.4 Power 83cv 5 p,1.4,83.0,5,144000,Nafta,4,Delantera,2,5.0,Manual,2,5418.326693227092,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
231,MLA1426228037,1994,Volkswagen,7,Gol,27,1.8 Gl,1.8,98.0,3,335,Nafta,4,Delantera,2,5.0,Manual,2,1673.3067729083666,0,Argentina,San Luis,General Pedernera,-33.8111563,-65.66695907743824
232,MLA1708309452,2010,Volkswagen,7,Gol,27,1.6 I Power 701,1.6,92.0,3,111111,Nafta,4,Delantera,2,5.0,Manual,2,4382.470119521912,0,Argentina,Buenos Aires,General San Martín,-34.5762765,-58.5388435
